customer_id,total_bookings,cancelled_bookings,confirmed_bookings,total_booking_value,cancelled_value,cancellation_rate,frequent_canceller
CUST04374,8,2,6,14466.68,3282.2200000000003,25.0,False
CUST04386,8,2,6,14315.56,3321.7599999999998,25.0,False
CUST04532,8,2,6,15869.529999999999,3538.73,25.0,False
CUST04557,8,2,6,23048.19,9403.75,25.0,False
CUST04602,8,2,5,9479.02,2123.15,25.0,False
CUST04682,8,2,6,15269.56,3912.45,25.0,False
CUST04748,8,2,4,14807.810000000001,5455.87,25.0,False
CUST04862,8,2,5,16184.74,3128.7799999999997,25.0,False
CUST00010,4,1,3,8266.800000000001,823.62,25.0,False
CUST00012,4,1,2,5513.860000000001,380.23,25.0,False
CUST00027,4,1,3,4665.2699999999995,1698.78,25.0,False
CUST00046,4,1,3,8662.630000000001,5391.64,25.0,False
CUST00075,4,1,3,12219.66,1480.69,25.0,False
CUST00093,4,1,3,5833.45,466.03,25.0,False
CUST00107,4,1,3,11849.16,4735.22,25.0,False
CUST00120,4,1,3,12302.470000000001,2247.39,25.0,False
CUST00149,4,1,3,7077.4,4764.15,25.0,False
CUST00170,4,1,3,6599.67,2457.68,25.0,False
CUST00207,4,1,3,7594.02,3043.65,25.0,False
CUST00224,4,1,3,13145.25,3621.9,25.0,False
CUST00229,4,1,3,6783.66,688.61,25.0,False
CUST00247,4,1,3,5840.65,1102.72,25.0,False
CUST00257,4,1,2,9859.89,1540.14,25.0,False
CUST00259,4,1,3,7300.86,1628.37,25.0,False
CUST00264,4,1,3,7184.08,924.32,25.0,False
CUST00268,4,1,3,8945.95,2563.5,25.0,False
CUST00269,4,1,3,6906.719999999999,830.58,25.0,False
CUST00287,4,1,3,2386.9700000000003,472.84,25.0,False
CUST00310,4,1,3,10236.69,3764.44,25.0,False
CUST00349,4,1,3,8858.23,2580.15,25.0,False
CUST00354,4,1,3,9690.85,688.37,25.0,False
CUST00373,4,1,2,4445.82,1217.09,25.0,False
CUST00384,4,1,3,6547.99,3385.02,25.0,False
CUST00411,4,1,3,10483.0,891.88,25.0,False
CUST00417,4,1,3,4949.6,3314.25,25.0,False
CUST00432,4,1,3,8612.1,2057.42,25.0,False
CUST00452,4,1,3,14118.24,2662.12,25.0,False
CUST00466,4,1,2,8501.02,1149.9,25.0,False
CUST00493,4,1,3,5659.15,1042.11,25.0,False
CUST00504,4,1,3,5099.3099999999995,1238.63,25.0,False
CUST00507,4,1,3,7830.82,3579.0,25.0,False
CUST00515,4,1,3,20729.41,9417.8,25.0,False
CUST00523,4,1,2,11411.96,1297.5,25.0,False
CUST00524,4,1,3,4246.19,1451.04,25.0,False
CUST00574,4,1,3,9535.490000000002,1323.02,25.0,False
CUST00581,4,1,3,7266.8099999999995,1504.82,25.0,False
CUST00594,4,1,3,6618.87,379.58,25.0,False
CUST00618,4,1,3,4298.07,1189.98,25.0,False
CUST00619,4,1,3,11356.35,3304.8,25.0,False
CUST00638,4,1,3,10156.01,406.66,25.0,False
CUST00643,4,1,3,6314.13,1395.45,25.0,False
CUST00655,4,1,3,12267.18,3411.84,25.0,False
CUST00662,4,1,3,6778.63,768.17,25.0,False
CUST00668,4,1,3,3863.84,693.72,25.0,False
CUST00671,4,1,3,18452.75,9000.52,25.0,False
CUST00687,4,1,3,6580.639999999999,444.02,25.0,False
CUST00693,4,1,3,7268.02,2477.6,25.0,False
CUST00700,4,1,3,9571.89,5003.16,25.0,False
CUST00726,4,1,3,4341.2300000000005,405.32,25.0,False
CUST00749,4,1,3,8852.92,1495.96,25.0,False
CUST00766,4,1,3,5944.219999999999,1450.51,25.0,False
CUST00776,4,1,1,5063.719999999999,1944.55,25.0,False
CUST00784,4,1,3,6157.18,1611.11,25.0,False
CUST00796,4,1,3,11337.25,649.81,25.0,False
CUST00797,4,1,3,10162.86,2519.85,25.0,False
CUST00828,4,1,3,4691.34,1577.06,25.0,False
CUST00830,4,1,3,4253.92,956.68,25.0,False
CUST00831,4,1,3,5934.18,596.5,25.0,False
CUST00861,4,1,3,6353.25,1977.03,25.0,False
CUST00893,4,1,3,11243.23,4147.98,25.0,False
CUST00904,4,1,3,5946.58,3500.16,25.0,False
CUST00906,4,1,3,11921.93,6001.25,25.0,False
CUST00915,4,1,2,7192.65,731.93,25.0,False
CUST00918,4,1,2,10833.4,794.26,25.0,False
CUST00928,4,1,2,8255.289999999999,5286.48,25.0,False
CUST00929,4,1,2,9387.76,1208.27,25.0,False
CUST00939,4,1,3,6631.57,902.51,25.0,False
CUST00997,4,1,3,6495.91,1496.1,25.0,False
CUST01023,4,1,3,5752.35,920.56,25.0,False
CUST01031,4,1,3,4701.570000000001,2057.38,25.0,False
CUST01041,4,1,3,12220.45,5453.25,25.0,False
CUST01049,4,1,3,9026.9,3654.82,25.0,False
CUST01051,4,1,3,7261.9,2893.65,25.0,False
CUST01067,4,1,3,12252.55,4452.3,25.0,False
CUST01093,4,1,3,5261.67,805.31,25.0,False
CUST01096,4,1,3,13658.11,6038.4,25.0,False
CUST01114,4,1,3,7641.56,1151.0,25.0,False
CUST01131,4,1,3,9064.46,1801.32,25.0,False
CUST01145,4,1,3,3247.02,925.37,25.0,False
CUST01153,4,1,2,10813.93,6618.21,25.0,False
CUST01168,4,1,3,12718.189999999999,5235.21,25.0,False
CUST01173,4,1,3,6606.7,463.24,25.0,False
CUST01204,4,1,3,8706.94,1359.74,25.0,False
CUST01209,4,1,3,7424.84,690.86,25.0,False
CUST01233,4,1,3,9847.76,1147.56,25.0,False
CUST01269,4,1,3,5248.67,1273.51,25.0,False
CUST01325,4,1,3,3497.72,692.18,25.0,False
CUST01338,4,1,3,12690.439999999999,5936.58,25.0,False
CUST01372,4,1,3,7716.35,2300.46,25.0,False
CUST01380,4,1,3,6922.3099999999995,1062.28,25.0,False
CUST01409,4,1,3,15520.12,3574.95,25.0,False
CUST01427,4,1,3,10766.79,2844.03,25.0,False
CUST01428,4,1,2,10059.619999999999,1021.09,25.0,False
CUST01438,4,1,3,6359.05,1238.27,25.0,False
CUST01446,4,1,3,11643.25,2325.05,25.0,False
CUST01479,4,1,1,14644.11,3246.36,25.0,False
CUST01482,4,1,3,9733.03,880.9,25.0,False
CUST01485,4,1,2,7343.18,864.69,25.0,False
CUST01489,4,1,2,9960.11,2512.5,25.0,False
CUST01502,4,1,3,5708.31,1638.14,25.0,False
CUST01507,4,1,3,9148.77,1766.64,25.0,False
CUST01520,4,1,2,8164.94,2604.87,25.0,False
CUST01535,4,1,3,5159.61,1133.01,25.0,False
CUST01549,4,1,3,18966.0,2007.95,25.0,False
CUST01598,4,1,2,13470.23,3093.15,25.0,False
CUST01602,4,1,3,7542.6,1244.86,25.0,False
CUST01607,4,1,3,14858.890000000001,5450.85,25.0,False
CUST01621,4,1,3,4507.450000000001,743.78,25.0,False
CUST01640,4,1,3,7626.12,623.18,25.0,False
CUST01646,4,1,3,9708.08,1370.34,25.0,False
CUST01648,4,1,3,9921.74,1670.7,25.0,False
CUST01662,4,1,3,7351.73,3504.24,25.0,False
CUST01680,4,1,2,11774.16,6375.4,25.0,False
CUST01683,4,1,2,4293.8,1024.36,25.0,False
CUST01696,4,1,1,4619.150000000001,1307.44,25.0,False
CUST01699,4,1,3,12953.16,1370.02,25.0,False
CUST01707,4,1,2,7180.51,3598.06,25.0,False
CUST01708,4,1,3,7942.41,958.56,25.0,False
CUST01726,4,1,3,10021.72,748.37,25.0,False
CUST01751,4,1,3,7904.65,2821.72,25.0,False
CUST01752,4,1,3,4569.57,1284.08,25.0,False
CUST01763,4,1,3,6712.39,741.56,25.0,False
CUST01770,4,1,3,6241.0,1295.64,25.0,False
CUST01793,4,1,3,6466.2,3284.7,25.0,False
CUST01815,4,1,3,8321.81,3292.3,25.0,False
CUST01819,4,1,3,9765.5,1257.26,25.0,False
CUST01841,4,1,3,4715.29,824.71,25.0,False
CUST01849,4,1,3,6200.65,405.14,25.0,False
CUST01885,4,1,3,7475.93,454.64,25.0,False
CUST01898,4,1,3,5604.47,1124.4,25.0,False
CUST01911,4,1,2,8700.46,5724.16,25.0,False
CUST01922,4,1,3,15688.279999999999,5057.96,25.0,False
CUST01932,4,1,3,10608.03,7336.84,25.0,False
CUST01940,4,1,3,3873.37,1095.02,25.0,False
CUST02046,4,1,3,10381.17,2492.58,25.0,False
CUST02059,4,1,3,8922.98,1094.55,25.0,False
CUST02101,4,1,3,4065.36,1019.04,25.0,False
CUST02104,4,1,3,22422.52,11237.95,25.0,False
CUST02108,4,1,3,4166.6,718.78,25.0,False
CUST02118,4,1,3,16041.86,3790.8,25.0,False
CUST02120,4,1,3,10449.71,2202.0,25.0,False
CUST02148,4,1,2,10500.84,3033.45,25.0,False
CUST02161,4,1,3,13436.04,1055.54,25.0,False
CUST02169,4,1,3,6475.99,2467.08,25.0,False
CUST02184,4,1,3,12676.460000000001,2191.08,25.0,False
CUST02213,4,1,3,7342.08,2582.7,25.0,False
CUST02214,4,1,3,8367.130000000001,2647.84,25.0,False
CUST02267,4,1,3,11040.550000000001,6210.85,25.0,False
CUST02359,4,1,2,3696.64,883.6,25.0,False
CUST02368,4,1,3,9089.66,707.37,25.0,False
CUST02396,4,1,3,8498.43,4341.39,25.0,False
CUST02406,4,1,3,13438.53,1361.31,25.0,False
CUST02448,4,1,3,7459.75,1158.32,25.0,False
CUST02457,4,1,3,9513.380000000001,1376.12,25.0,False
CUST02488,4,1,2,7730.280000000001,4500.36,25.0,False
CUST02493,4,1,2,10749.11,5196.3,25.0,False
CUST02496,4,1,3,9288.8,2476.18,25.0,False
CUST02503,4,1,3,4752.46,1217.53,25.0,False
CUST02512,4,1,2,10300.22,3115.52,25.0,False
CUST02517,4,1,3,7307.09,3678.48,25.0,False
CUST02529,4,1,3,12115.5,4172.92,25.0,False
CUST02535,4,1,3,5570.93,383.18,25.0,False
CUST02536,4,1,3,9834.279999999999,608.65,25.0,False
CUST02544,4,1,3,7325.280000000001,964.6,25.0,False
CUST02552,4,1,3,10121.77,2512.52,25.0,False
CUST02584,4,1,3,7906.900000000001,3806.13,25.0,False
CUST02599,4,1,2,5930.62,1511.46,25.0,False
CUST02617,4,1,3,6481.3099999999995,2036.32,25.0,False
CUST02656,4,1,3,5746.9400000000005,801.83,25.0,False
CUST02658,4,1,3,9355.38,3014.76,25.0,False
CUST02671,4,1,3,16987.64,5739.68,25.0,False
CUST02686,4,1,3,7829.93,5493.52,25.0,False
CUST02705,4,1,3,12573.68,5524.1,25.0,False
CUST02712,4,1,3,9042.8,377.16,25.0,False
CUST02784,4,1,3,7225.8,966.9,25.0,False
CUST02787,4,1,1,9502.05,1461.94,25.0,False
CUST02811,4,1,3,6966.22,3079.38,25.0,False
CUST02830,4,1,3,11659.710000000001,701.82,25.0,False
CUST02836,4,1,3,10188.35,1409.4,25.0,False
CUST02837,4,1,3,8679.03,1301.68,25.0,False
CUST02847,4,1,3,5201.35,1816.45,25.0,False
CUST02848,4,1,1,7279.77,1534.9,25.0,False
CUST02868,4,1,2,7725.37,1366.13,25.0,False
CUST02869,4,1,3,11651.31,4953.95,25.0,False
CUST02876,4,1,3,9858.720000000001,948.68,25.0,False
CUST02882,4,1,3,5410.32,2514.86,25.0,False
CUST02888,4,1,3,7476.48,626.2,25.0,False
CUST02901,4,1,3,12834.869999999999,1327.47,25.0,False
CUST02902,4,1,3,5433.66,1725.04,25.0,False
CUST02914,4,1,3,11349.97,3701.91,25.0,False
CUST02932,4,1,3,2888.71,1171.24,25.0,False
CUST02941,4,1,3,18275.2,4118.96,25.0,False
CUST02946,4,1,2,10049.44,4058.64,25.0,False
CUST02979,4,1,3,8038.43,572.92,25.0,False
CUST02980,4,1,2,10992.54,4088.36,25.0,False
CUST02986,4,1,3,9854.380000000001,2065.92,25.0,False
CUST02989,4,1,3,13765.069999999998,686.89,25.0,False
CUST03026,4,1,3,14740.43,2614.12,25.0,False
CUST03033,4,1,3,7010.75,1271.97,25.0,False
CUST03041,4,1,3,16222.2,2785.86,25.0,False
CUST03044,4,1,3,9385.38,3582.0,25.0,False
CUST03045,4,1,3,8921.11,313.77,25.0,False
CUST03062,4,1,3,6365.3,567.83,25.0,False
CUST03074,4,1,2,6628.25,2055.16,25.0,False
CUST03077,4,1,3,6683.33,2373.9,25.0,False
CUST03103,4,1,3,4987.08,729.18,25.0,False
CUST03146,4,1,3,12031.69,2956.98,25.0,False
CUST03162,4,1,3,10271.4,1767.64,25.0,False
CUST03168,4,1,3,4542.32,1174.35,25.0,False
CUST03173,4,1,2,11321.220000000001,6325.12,25.0,False
CUST03175,4,1,3,10111.06,882.64,25.0,False
CUST03190,4,1,2,10363.47,390.87,25.0,False
CUST03202,4,1,3,12437.28,1028.29,25.0,False
CUST03257,4,1,3,16617.600000000002,2281.11,25.0,False
CUST03287,4,1,3,18271.34,5972.4,25.0,False
CUST03292,4,1,3,4226.6,737.62,25.0,False
CUST03295,4,1,3,8893.28,3205.53,25.0,False
CUST03300,4,1,3,9388.02,3772.83,25.0,False
CUST03312,4,1,3,11298.43,2106.75,25.0,False
CUST03318,4,1,2,13206.2,3267.0,25.0,False
CUST03324,4,1,3,5667.74,2209.92,25.0,False
CUST03327,4,1,2,9074.39,2188.24,25.0,False
CUST03362,4,1,3,3974.8099999999995,656.5,25.0,False
CUST03366,4,1,2,9853.07,2752.38,25.0,False
CUST03370,4,1,2,11247.61,2878.7,25.0,False
CUST03371,4,1,3,7500.09,3709.92,25.0,False
CUST03380,4,1,2,7051.75,1141.32,25.0,False
CUST03399,4,1,3,12405.56,1306.28,25.0,False
CUST03409,4,1,3,6779.82,549.41,25.0,False
CUST03418,4,1,3,3117.45,455.71,25.0,False
CUST03432,4,1,2,7408.360000000001,1639.94,25.0,False
CUST03439,4,1,3,16142.91,6037.08,25.0,False
CUST03447,4,1,3,4378.18,1153.29,25.0,False
CUST03462,4,1,3,8635.01,5189.76,25.0,False
CUST03464,4,1,2,10344.32,2929.5,25.0,False
CUST03527,4,1,3,10148.33,7138.56,25.0,False
CUST03545,4,1,2,9933.470000000001,3282.93,25.0,False
CUST03560,4,1,3,17034.59,1343.91,25.0,False
CUST03561,4,1,3,7909.3099999999995,1373.56,25.0,False
CUST03574,4,1,3,7731.1900000000005,2507.1,25.0,False
CUST03587,4,1,2,13646.51,4609.15,25.0,False
CUST03597,4,1,3,4990.43,2071.66,25.0,False
CUST03637,4,1,3,6717.25,2034.45,25.0,False
CUST03653,4,1,2,11050.380000000001,3463.48,25.0,False
CUST03660,4,1,3,7194.41,2711.88,25.0,False
CUST03706,4,1,3,14756.210000000001,963.04,25.0,False
CUST03709,4,1,3,7270.11,932.46,25.0,False
CUST03716,4,1,3,9623.15,1199.6,25.0,False
CUST03719,4,1,3,8722.39,404.12,25.0,False
CUST03729,4,1,3,10664.06,730.94,25.0,False
CUST03735,4,1,3,3136.21,1059.95,25.0,False
CUST03739,4,1,3,7398.25,1726.02,25.0,False
CUST03762,4,1,3,7455.17,903.63,25.0,False
CUST03767,4,1,3,10733.220000000001,3735.6,25.0,False
CUST03789,4,1,3,12646.99,5997.85,25.0,False
CUST03808,4,1,3,13022.9,4562.25,25.0,False
CUST03815,4,1,2,10407.33,1864.98,25.0,False
CUST03816,4,1,3,6936.45,2180.25,25.0,False
CUST03827,4,1,3,9924.34,1914.26,25.0,False
CUST03865,4,1,3,10638.18,1427.37,25.0,False
CUST03867,4,1,3,6041.79,774.87,25.0,False
CUST03897,4,1,3,4026.41,427.5,25.0,False
CUST03907,4,1,3,2171.67,745.12,25.0,False
CUST03970,4,1,3,14604.13,2008.4,25.0,False
CUST04044,4,1,2,6669.719999999999,1630.29,25.0,False
CUST04045,4,1,3,6183.31,398.07,25.0,False
CUST04066,4,1,3,9543.900000000001,2371.23,25.0,False
CUST04079,4,1,2,6360.63,1614.52,25.0,False
CUST04085,4,1,3,7073.01,1354.23,25.0,False
CUST04101,4,1,3,4218.14,947.19,25.0,False
CUST04149,4,1,3,14906.23,4665.4,25.0,False
CUST04164,4,1,3,9056.68,835.61,25.0,False
CUST04169,4,1,3,11110.939999999999,1002.42,25.0,False
CUST04172,4,1,3,7329.24,3060.75,25.0,False
CUST04177,4,1,3,10905.380000000001,2035.9,25.0,False
CUST04194,4,1,3,10748.550000000001,653.85,25.0,False
CUST04244,4,1,3,9780.960000000001,618.87,25.0,False
CUST04253,4,1,3,7230.71,2557.0,25.0,False
CUST04256,4,1,3,4763.74,1293.39,25.0,False
CUST04257,4,1,2,4043.35,994.68,25.0,False
CUST04260,4,1,2,6238.58,398.62,25.0,False
CUST04265,4,1,3,10892.91,1716.12,25.0,False
CUST04278,4,1,3,7546.2699999999995,2259.16,25.0,False
CUST04286,4,1,3,6749.84,1325.23,25.0,False
CUST04301,4,1,3,9204.95,1457.49,25.0,False
CUST04310,4,1,2,7497.24,2753.43,25.0,False
CUST04325,4,1,3,11440.869999999999,444.97,25.0,False
CUST04331,4,1,3,10270.19,808.5,25.0,False
CUST04384,4,1,3,6042.17,916.52,25.0,False
CUST04393,4,1,3,3717.46,607.46,25.0,False
CUST04402,4,1,2,10951.220000000001,558.03,25.0,False
CUST04410,4,1,3,6658.85,3575.67,25.0,False
CUST04411,4,1,3,8180.51,3204.72,25.0,False
CUST04451,4,1,2,13589.19,7745.8,25.0,False
CUST04470,4,1,3,11610.18,4373.96,25.0,False
CUST04473,4,1,3,11580.56,2803.84,25.0,False
CUST04475,4,1,3,12521.16,1207.66,25.0,False
CUST04484,4,1,2,8398.93,1828.14,25.0,False
CUST04502,4,1,3,6979.55,1310.2,25.0,False
CUST04524,4,1,3,9115.380000000001,4104.81,25.0,False
CUST04536,4,1,3,13107.99,3005.5,25.0,False
CUST04540,4,1,3,5226.89,434.06,25.0,False
CUST04561,4,1,2,7029.84,1201.46,25.0,False
CUST04579,4,1,3,5589.62,349.22,25.0,False
CUST04583,4,1,3,15937.02,4787.0,25.0,False
CUST04588,4,1,2,5607.89,1385.9,25.0,False
CUST04604,4,1,2,9009.369999999999,3717.9,25.0,False
CUST04633,4,1,3,9658.06,4009.2,25.0,False
CUST04644,4,1,3,8712.289999999999,1176.09,25.0,False
CUST04655,4,1,3,10464.01,6740.84,25.0,False
CUST04663,4,1,3,6349.58,3414.36,25.0,False
CUST04670,4,1,3,11957.380000000001,4024.72,25.0,False
CUST04689,4,1,3,15222.05,3747.27,25.0,False
CUST04697,4,1,2,17870.21,2229.58,25.0,False
CUST04705,4,1,3,6666.47,821.41,25.0,False
CUST04719,4,1,3,9179.19,2823.46,25.0,False
CUST04723,4,1,3,7937.25,985.08,25.0,False
CUST04776,4,1,3,9476.19,1274.89,25.0,False
CUST04789,4,1,3,9209.19,1530.5,25.0,False
CUST04828,4,1,3,11938.9,5040.45,25.0,False
CUST04836,4,1,2,10987.640000000001,3989.48,25.0,False
CUST04839,4,1,3,10115.32,4611.21,25.0,False
CUST04853,4,1,3,4895.19,1238.78,25.0,False
CUST04874,4,1,3,8675.560000000001,1509.54,25.0,False
CUST04904,4,1,3,6713.06,3785.01,25.0,False
CUST04918,4,1,2,4149.63,438.81,25.0,False
CUST04924,4,1,3,7087.38,3706.86,25.0,False
CUST04930,4,1,2,7746.6,6014.72,25.0,False
CUST04943,4,1,3,9595.6,2066.86,25.0,False
CUST04946,4,1,3,10615.65,4160.96,25.0,False
CUST04950,4,1,2,5868.55,3081.9,25.0,False
CUST04962,4,1,3,8703.32,1905.93,25.0,False
CUST04976,4,1,3,4347.45,819.6,25.0,False
CUST04983,4,1,3,11550.3,1235.32,25.0,False
CUST00899,9,2,6,25869.74,9886.68,22.22222222222222,False
CUST00941,9,2,7,22884.69,7864.29,22.22222222222222,False
CUST01159,9,2,7,18683.2,5489.879999999999,22.22222222222222,False
CUST01213,9,2,7,18765.01,1058.06,22.22222222222222,False
CUST01494,9,2,7,21559.84,4905.18,22.22222222222222,False
CUST01612,9,2,7,32101.239999999998,9066.99,22.22222222222222,False
CUST01720,9,2,7,17182.45,2303.84,22.22222222222222,False
CUST01731,9,2,6,16253.62,1873.2,22.22222222222222,False
CUST01884,9,2,7,20264.04,2324.87,22.22222222222222,False
CUST01988,9,2,7,23781.1,4201.84,22.22222222222222,False
CUST02070,9,2,7,17618.5,3245.24,22.22222222222222,False
CUST02565,9,2,7,12726.380000000001,3040.3,22.22222222222222,False
CUST02788,9,2,7,15609.18,1310.0,22.22222222222222,False
CUST03348,9,2,7,19216.3,1158.66,22.22222222222222,False
CUST03584,9,2,7,13364.47,1229.17,22.22222222222222,False
CUST03798,9,2,7,13160.23,1671.75,22.22222222222222,False
CUST03962,9,2,7,20577.8,4515.45,22.22222222222222,False
CUST03982,9,2,7,19308.43,6522.4800000000005,22.22222222222222,False
CUST04511,9,2,5,21038.86,2118.28,22.22222222222222,False
CUST04767,9,2,7,18891.86,2221.13,22.22222222222222,False
CUST04971,9,2,7,27896.1,7351.76,22.22222222222222,False
CUST04988,9,2,6,17714.52,4004.88,22.22222222222222,False
CUST00650,10,2,8,14394.779999999999,2226.1,20.0,False
CUST01653,10,2,8,18972.68,2516.0,20.0,False
CUST01918,10,2,8,22062.309999999998,2498.16,20.0,False
CUST02560,10,2,8,21797.02,1191.69,20.0,False
CUST03364,10,2,7,22883.75,3535.07,20.0,False
CUST03385,10,2,8,30855.56,4685.09,20.0,False
CUST03630,10,2,6,20836.04,3998.47,20.0,False
CUST04438,10,2,6,27230.03,4921.01,20.0,False
CUST04545,10,2,8,15458.58,4590.6,20.0,False
CUST00073,5,1,4,10280.960000000001,2275.4,20.0,False
CUST00078,5,1,4,7359.15,1067.55,20.0,False
CUST00085,5,1,4,13307.17,1882.88,20.0,False
CUST00111,5,1,4,7258.280000000001,2944.86,20.0,False
CUST00147,5,1,4,11650.11,564.04,20.0,False
CUST00174,5,1,4,8699.51,840.05,20.0,False
CUST00183,5,1,4,11508.34,3812.43,20.0,False
CUST00184,5,1,4,5820.79,2105.32,20.0,False
CUST00189,5,1,2,13345.15,1830.48,20.0,False
CUST00222,5,1,4,16437.85,4366.82,20.0,False
CUST00245,5,1,4,15268.06,1302.2,20.0,False
CUST00292,5,1,4,10655.09,1129.23,20.0,False
CUST00294,5,1,3,14125.82,2094.92,20.0,False
CUST00305,5,1,4,11223.82,5272.29,20.0,False
CUST00320,5,1,4,7721.41,1253.97,20.0,False
CUST00364,5,1,4,10819.86,5852.28,20.0,False
CUST00387,5,1,4,7659.32,743.45,20.0,False
CUST00422,5,1,4,7791.25,1520.91,20.0,False
CUST00470,5,1,4,13107.73,1351.22,20.0,False
CUST00479,5,1,4,8055.7,3641.16,20.0,False
CUST00491,5,1,4,10916.26,1524.43,20.0,False
CUST00495,5,1,3,11845.93,2310.41,20.0,False
CUST00525,5,1,4,13412.09,2978.34,20.0,False
CUST00569,5,1,4,14755.18,1936.65,20.0,False
CUST00599,5,1,4,13353.69,910.6,20.0,False
CUST00620,5,1,4,16101.35,5644.53,20.0,False
CUST00621,5,1,4,12067.43,2283.62,20.0,False
CUST00634,5,1,4,10142.34,3219.57,20.0,False
CUST00640,5,1,4,15385.14,788.74,20.0,False
CUST00659,5,1,4,11586.720000000001,957.71,20.0,False
CUST00679,5,1,4,7035.22,1037.95,20.0,False
CUST00698,5,1,4,15276.77,902.87,20.0,False
CUST00709,5,1,4,7586.78,911.84,20.0,False
CUST00734,5,1,4,11336.75,419.51,20.0,False
CUST00767,5,1,4,8220.07,3254.62,20.0,False
CUST00795,5,1,4,13009.8,2433.06,20.0,False
CUST00816,5,1,4,12707.46,1745.82,20.0,False
CUST00823,5,1,4,20142.64,1146.84,20.0,False
CUST00844,5,1,4,7496.43,859.82,20.0,False
CUST00856,5,1,4,8341.869999999999,808.76,20.0,False
CUST00872,5,1,4,9628.11,1856.34,20.0,False
CUST00896,5,1,4,10236.98,735.68,20.0,False
CUST00900,5,1,4,6771.39,2498.42,20.0,False
CUST00955,5,1,4,8639.91,2889.15,20.0,False
CUST00959,5,1,3,8756.82,4334.94,20.0,False
CUST00967,5,1,3,22459.43,7830.0,20.0,False
CUST00992,5,1,4,12352.8,741.64,20.0,False
CUST00999,5,1,4,8390.41,1535.1,20.0,False
CUST01000,5,1,3,7812.38,1132.83,20.0,False
CUST01004,5,1,4,11568.869999999999,936.92,20.0,False
CUST01022,5,1,3,9525.02,825.23,20.0,False
CUST01024,5,1,4,9581.12,3181.54,20.0,False
CUST01035,5,1,4,6030.42,1532.01,20.0,False
CUST01050,5,1,4,9344.16,443.68,20.0,False
CUST01064,5,1,4,11709.17,3710.34,20.0,False
CUST01065,5,1,3,10321.619999999999,1069.65,20.0,False
CUST01071,5,1,3,9960.599999999999,4128.9,20.0,False
CUST01085,5,1,4,12995.890000000001,1599.08,20.0,False
CUST01100,5,1,3,14117.380000000001,1104.38,20.0,False
CUST01105,5,1,4,10204.59,1185.75,20.0,False
CUST01113,5,1,3,12343.61,3271.29,20.0,False
CUST01123,5,1,4,5299.15,1654.58,20.0,False
CUST01150,5,1,4,6930.28,1563.09,20.0,False
CUST01157,5,1,3,10183.39,1127.5,20.0,False
CUST01160,5,1,3,10357.85,863.26,20.0,False
CUST01191,5,1,3,10113.35,652.5,20.0,False
CUST01195,5,1,4,18301.7,2210.88,20.0,False
CUST01228,5,1,4,11361.02,1316.86,20.0,False
CUST01255,5,1,4,12751.57,1139.3,20.0,False
CUST01265,5,1,4,16692.72,2018.82,20.0,False
CUST01285,5,1,3,9103.52,1690.02,20.0,False
CUST01297,5,1,4,9314.279999999999,1198.5,20.0,False
CUST01319,5,1,4,5801.0,1723.04,20.0,False
CUST01352,5,1,3,17019.37,1161.47,20.0,False
CUST01363,5,1,4,16887.54,2552.78,20.0,False
CUST01364,5,1,4,11200.63,2179.66,20.0,False
CUST01386,5,1,4,8668.65,1516.57,20.0,False
CUST01387,5,1,3,9621.61,1105.18,20.0,False
CUST01390,5,1,4,8077.55,1031.78,20.0,False
CUST01395,5,1,4,6766.32,371.85,20.0,False
CUST01396,5,1,4,12409.300000000001,2301.96,20.0,False
CUST01400,5,1,4,10462.34,1198.46,20.0,False
CUST01410,5,1,4,18787.03,4530.36,20.0,False
CUST01411,5,1,4,15915.82,796.36,20.0,False
CUST01412,5,1,4,5753.68,1297.55,20.0,False
CUST01417,5,1,4,9622.54,1084.58,20.0,False
CUST01434,5,1,4,10707.369999999999,3935.95,20.0,False
CUST01451,5,1,4,12877.130000000001,3217.5,20.0,False
CUST01457,5,1,4,9085.39,2787.57,20.0,False
CUST01477,5,1,4,13139.83,4053.95,20.0,False
CUST01481,5,1,3,12386.029999999999,764.56,20.0,False
CUST01495,5,1,4,8367.84,4436.64,20.0,False
CUST01533,5,1,4,13850.060000000001,1010.37,20.0,False
CUST01544,5,1,4,9543.84,722.9,20.0,False
CUST01601,5,1,4,7914.92,1070.08,20.0,False
CUST01654,5,1,4,11362.21,6559.08,20.0,False
CUST01686,5,1,4,8509.89,1868.64,20.0,False
CUST01688,5,1,3,6393.55,958.76,20.0,False
CUST01689,5,1,2,14486.279999999999,2438.56,20.0,False
CUST01728,5,1,4,8764.01,819.1,20.0,False
CUST01735,5,1,4,13884.48,1453.93,20.0,False
CUST01741,5,1,3,16375.1,3294.32,20.0,False
CUST01771,5,1,4,17019.4,1866.02,20.0,False
CUST01789,5,1,4,9753.39,1239.04,20.0,False
CUST01804,5,1,3,12977.82,5074.65,20.0,False
CUST01828,5,1,4,12172.23,1158.97,20.0,False
CUST01842,5,1,4,10684.76,1490.27,20.0,False
CUST01862,5,1,3,11341.95,2349.8,20.0,False
CUST01877,5,1,3,6397.83,445.35,20.0,False
CUST01895,5,1,3,9861.13,449.81,20.0,False
CUST01903,5,1,4,15462.09,4232.15,20.0,False
CUST01928,5,1,4,9450.880000000001,3169.26,20.0,False
CUST01971,5,1,4,16086.36,1553.17,20.0,False
